sample_id,connector_name,filename,label,gray_mean,gray_std,band_mean,band_std,board_id
20251106130711_TOP,conn1,20251106130711_TOP.png,OK,0.5417989492416382,0.2727741003036499,0.4935868084430694,0.2066592574119568,20251106130711
20251106130747_TOP,conn1,20251106130747_TOP.png,OK,0.5332440733909607,0.2658624351024627,0.5297499299049377,0.2147397696971893,20251106130747
20251106130824_TOP,conn1,20251106130824_TOP.png,OK,0.5339663624763489,0.2676937878131866,0.5579257607460022,0.2340770363807678,20251106130824
20251106130903_TOP,conn1,20251106130903_TOP.png,OK,0.5430172085762024,0.274937093257904,0.5354028940200806,0.221066415309906,20251106130903
20251106130936_TOP,conn1,20251106130936_TOP.png,OK,0.5373420119285583,0.2657142579555511,0.5432630777359009,0.2203697115182876,20251106130936
20251106131013_TOP,conn1,20251106131013_TOP.png,OK,0.5186701416969299,0.2582686245441437,0.5299675464630127,0.2123169749975204,20251106131013
20251106131049_TOP,conn1,20251106131049_TOP.png,OK,0.5496492981910706,0.269150048494339,0.5314223766326904,0.1954766064882278,20251106131049
20251106131124_TOP,conn1,20251106131124_TOP.png,OK,0.5236092805862427,0.2571462392807007,0.5456629395484924,0.2175831198692321,20251106131124
20251106131202_TOP,conn1,20251106131202_TOP.png,OK,0.5526542067527771,0.2767090201377868,0.5111081004142761,0.2180489152669906,20251106131202
20251106131240_TOP,conn1,20251106131240_TOP.png,OK,0.544343888759613,0.2714892327785492,0.5224153399467468,0.2059775441884994,20251106131240
20251106131314_TOP,conn1,20251106131314_TOP.png,OK,0.547258198261261,0.2695823907852173,0.5257077813148499,0.2207937091588974,20251106131314
20251106131351_TOP,conn1,20251106131351_TOP.png,OK,0.5486311912536621,0.2717907130718231,0.5385865569114685,0.2158698141574859,20251106131351
20251106131428_TOP,conn1,20251106131428_TOP.png,OK,0.5512768030166626,0.2668064832687378,0.4913993179798126,0.2096148580312729,20251106131428
20251106131503_TOP,conn1,20251106131503_TOP.png,OK,0.560519278049469,0.276656299829483,0.4962672293186188,0.1987165808677673,20251106131503
20251106131541_TOP,conn1,20251106131541_TOP.png,OK,0.5593875050544739,0.2713953554630279,0.5627490282058716,0.2222702503204345,20251106131541
20251106131615_TOP,conn1,20251106131615_TOP.png,KO,0.6122745871543884,0.3001429736614227,0.6256750226020813,0.2914360761642456,20251106131615
20251106131652_TOP,conn1,20251106131652_TOP.png,OK,0.5533492565155029,0.2629087269306183,0.5679104924201965,0.2268485873937606,20251106131652
20251106131729_TOP,conn1,20251106131729_TOP.png,OK,0.5411525964736938,0.2649223506450653,0.4970759153366089,0.2012728005647659,20251106131729
20251106131805_TOP,conn1,20251106131805_TOP.png,OK,0.5520697832107544,0.2582586705684662,0.5589795708656311,0.2090518921613693,20251106131805
20251106131841_TOP,conn1,20251106131841_TOP.png,OK,0.5402981042861938,0.2586931884288788,0.5555782914161682,0.2233515232801437,20251106131841
20251106131917_TOP,conn1,20251106131917_TOP.png,OK,0.5460537672042847,0.2665597796440124,0.5590423941612244,0.2224202305078506,20251106131917
20251106131952_TOP,conn1,20251106131952_TOP.png,OK,0.5503393411636353,0.2721359431743622,0.5055494904518127,0.2180993258953094,20251106131952
20251106132030_TOP,conn1,20251106132030_TOP.png,OK,0.5511811971664429,0.2715775668621063,0.5394254326820374,0.2262751758098602,20251106132030
20251106132107_TOP,conn1,20251106132107_TOP.png,OK,0.5396767854690552,0.2640284299850464,0.495119035243988,0.2093985825777053,20251106132107
20251106132144_TOP,conn1,20251106132144_TOP.png,OK,0.5289320945739746,0.2542241215705871,0.5112456679344177,0.2258392721414566,20251106132144
20251106132219_TOP,conn1,20251106132219_TOP.png,OK,0.5416281223297119,0.2696210443973541,0.5178593993186951,0.2012220621109008,20251106132219
20251106132256_TOP,conn1,20251106132256_TOP.png,OK,0.5186405181884766,0.2615065276622772,0.4972645938396454,0.1931093782186508,20251106132256
20251106132332_TOP,conn1,20251106132332_TOP.png,OK,0.5627761483192444,0.2742237746715545,0.5134804248809814,0.2100052684545517,20251106132332
20251106132408_TOP,conn1,20251106132408_TOP.png,OK,0.5543763041496277,0.2708527147769928,0.534300684928894,0.2163083553314209,20251106132408
20251106132445_TOP,conn1,20251106132445_TOP.png,OK,0.562183141708374,0.2701157033443451,0.5621906518936157,0.2178023308515548,20251106132445
20251106132520_TOP,conn1,20251106132520_TOP.png,OK,0.5502274036407471,0.2619220614433288,0.549401044845581,0.2166476100683212,20251106132520
20251106132557_TOP,conn1,20251106132557_TOP.png,OK,0.5690605640411377,0.2767921388149261,0.5100411772727966,0.2080885916948318,20251106132557
20251106132635_TOP,conn1,20251106132635_TOP.png,OK,0.5673223733901978,0.2756688296794891,0.5299819111824036,0.2167502045631408,20251106132635
20251106132710_TOP,conn1,20251106132710_TOP.png,OK,0.5506629347801208,0.2723227739334106,0.5642694234848022,0.2147225439548492,20251106132710
20251106132747_TOP,conn1,20251106132747_TOP.png,OK,0.5711857080459595,0.2727301716804504,0.6727495193481445,0.209499329328537,20251106132747
20251106132824_TOP,conn1,20251106132824_TOP.png,OK,0.5513108968734741,0.271765649318695,0.514308750629425,0.2205701917409896,20251106132824
20251106132900_TOP,conn1,20251106132900_TOP.png,OK,0.5636584162712097,0.2800821959972381,0.5380702018737793,0.2157566398382187,20251106132900
20251106132935_TOP,conn1,20251106132935_TOP.png,OK,0.5451868176460266,0.2666794657707214,0.5578011870384216,0.215771272778511,20251106132935
20251106133012_TOP,conn1,20251106133012_TOP.png,OK,0.5445479154586792,0.2747922539710998,0.4864842295646667,0.2021012306213379,20251106133012
20251106133048_TOP,conn1,20251106133048_TOP.png,OK,0.5481656193733215,0.2660100758075714,0.5493459701538086,0.215545043349266,20251106133048
20251106133124_TOP,conn1,20251106133124_TOP.png,OK,0.5609592795372009,0.2695493400096893,0.5692552924156189,0.206786498427391,20251106133124
20251106133202_TOP,conn1,20251106133202_TOP.png,OK,0.5416681170463562,0.2688909769058227,0.5518834590911865,0.2237496227025985,20251106133202
20251106133238_TOP,conn1,20251106133238_TOP.png,OK,0.5670396089553833,0.2678033113479614,0.5814695358276367,0.2156673669815063,20251106133238
20251106135917_TOP,conn1,20251106135917_TOP.png,OK,0.5609611868858337,0.2671709656715393,0.5843216180801392,0.213549718260765,20251106135917
20251106135955_TOP,conn1,20251106135955_TOP.png,OK,0.5383487343788147,0.2606991827487945,0.5776843428611755,0.221398651599884,20251106135955
20251106140029_TOP,conn1,20251106140029_TOP.png,OK,0.5604338645935059,0.2634138464927673,0.505725085735321,0.2234479337930679,20251106140029
20251106140108_TOP,conn1,20251106140108_TOP.png,OK,0.5446042418479919,0.2599267959594726,0.534705638885498,0.2000475227832794,20251106140108
20251106140143_TOP,conn1,20251106140143_TOP.png,OK,0.5379205942153931,0.2649205923080444,0.5228846073150635,0.2193588465452194,20251106140143
20251106140220_TOP,conn1,20251106140220_TOP.png,OK,0.5484611988067627,0.2644876837730407,0.5790906548500061,0.2264953851699829,20251106140220
20251106140254_TOP,conn1,20251106140254_TOP.png,OK,0.5412574410438538,0.2646816670894623,0.5095994472503662,0.2046956270933151,20251106140254
20251106140333_TOP,conn1,20251106140333_TOP.png,OK,0.5257555246353149,0.2575524151325226,0.5581852793693542,0.2100253403186798,20251106140333
20251106140408_TOP,conn1,20251106140408_TOP.png,OK,0.5109295845031738,0.264007955789566,0.4429459273815155,0.2272199094295501,20251106140408
20251106140444_TOP,conn1,20251106140444_TOP.png,OK,0.5415762662887573,0.2699159383773803,0.5290591716766357,0.2014822214841842,20251106140444
20251106140521_TOP,conn1,20251106140521_TOP.png,OK,0.5413509011268616,0.2782652378082275,0.4881068766117096,0.2485002428293228,20251106140521
20251106140557_TOP,conn1,20251106140557_TOP.png,OK,0.557468831539154,0.2720482945442199,0.5532806515693665,0.2032822519540786,20251106140557
20251106140634_TOP,conn1,20251106140634_TOP.png,OK,0.5414296388626099,0.2578283846378326,0.5763028264045715,0.212614819407463,20251106140634
20251106140711_TOP,conn1,20251106140711_TOP.png,OK,0.5710371136665344,0.2760781347751617,0.5850516557693481,0.232586070895195,20251106140711
20251106140748_TOP,conn1,20251106140748_TOP.png,OK,0.5480694770812988,0.2698080837726593,0.4949381649494171,0.2186527997255325,20251106140748
20251106140823_TOP,conn1,20251106140823_TOP.png,OK,0.5520192980766296,0.2653667628765106,0.5616205334663391,0.2057843655347824,20251106140823
20251106140859_TOP,conn1,20251106140859_TOP.png,OK,0.5309685468673706,0.2726715207099914,0.4661306142807007,0.2445568740367889,20251106140859
20251106140934_TOP,conn1,20251106140934_TOP.png,OK,0.5450154542922974,0.2632758021354675,0.5553462505340576,0.2197428792715072,20251106140934
20251106141010_TOP,conn1,20251106141010_TOP.png,OK,0.5580236315727234,0.2620109021663666,0.5636088252067566,0.2142022401094436,20251106141010
20251106141048_TOP,conn1,20251106141048_TOP.png,OK,0.5515925884246826,0.2700154781341553,0.5389326214790344,0.2097415477037429,20251106141048
20251106141123_TOP,conn1,20251106141123_TOP.png,OK,0.5447037816047668,0.2775079011917114,0.4741952121257782,0.229846641421318,20251106141123
20251106141200_TOP,conn1,20251106141200_TOP.png,OK,0.5532472729682922,0.2739401161670685,0.5626415610313416,0.2267145216464996,20251106141200
20251106141239_TOP,conn1,20251106141239_TOP.png,OK,0.5499802827835083,0.2715119421482086,0.5692434906959534,0.2237129807472229,20251106141239
20251106141313_TOP,conn1,20251106141313_TOP.png,OK,0.5438046455383301,0.279575377702713,0.4701819121837616,0.2494482994079589,20251106141313
20251106141351_TOP,conn1,20251106141351_TOP.png,OK,0.5476407408714294,0.2771531641483307,0.5339100956916809,0.2035393863916397,20251106141351
20251106141426_TOP,conn1,20251106141426_TOP.png,OK,0.5469077229499817,0.2701777517795563,0.5625249147415161,0.2170926481485366,20251106141426
20251106141502_TOP,conn1,20251106141502_TOP.png,OK,0.5665088891983032,0.2772463262081146,0.500066876411438,0.218921884894371,20251106141502
20251106141538_TOP,conn1,20251106141538_TOP.png,OK,0.5621193051338196,0.2707736790180206,0.5718661546707153,0.2221630215644836,20251106141538
20251106141615_TOP,conn1,20251106141615_TOP.png,OK,0.5150760412216187,0.2649814486503601,0.5193837285041809,0.2352192550897598,20251106141615
20251106141652_TOP,conn1,20251106141652_TOP.png,OK,0.5507766008377075,0.264114499092102,0.4956576824188232,0.2089067697525024,20251106141652
20251106141729_TOP,conn1,20251106141729_TOP.png,OK,0.5220388770103455,0.2747659385204315,0.4852469563484192,0.2435796558856964,20251106141729
20251106141804_TOP,conn1,20251106141804_TOP.png,OK,0.5461679697036743,0.2762144804000854,0.5337488055229187,0.2228858321905136,20251106141804
20251106141840_TOP,conn1,20251106141840_TOP.png,OK,0.5231931209564209,0.2794800698757171,0.4452264904975891,0.2367142438888549,20251106141840
20251106141916_TOP,conn1,20251106141916_TOP.png,OK,0.5629757642745972,0.2584286630153656,0.5282793641090393,0.2210026383399963,20251106141916
20251106141954_TOP,conn1,20251106141954_TOP.png,OK,0.5445038676261902,0.2726151943206787,0.5098183155059814,0.2249420434236526,20251106141954
20251106142030_TOP,conn1,20251106142030_TOP.png,OK,0.5444238185882568,0.2843999862670898,0.50323086977005,0.2310729920864105,20251106142030
20251106142106_TOP,conn1,20251106142106_TOP.png,OK,0.5431405901908875,0.2751443386077881,0.5429511070251465,0.2174327075481414,20251106142106
20251106142143_TOP,conn1,20251106142143_TOP.png,OK,0.54038405418396,0.2716179192066192,0.4944977760314941,0.2261001467704773,20251106142143
20251106142218_TOP,conn1,20251106142218_TOP.png,OK,0.5468907952308655,0.2837336361408233,0.484467089176178,0.2181901335716247,20251106142218
20251106142255_TOP,conn1,20251106142255_TOP.png,OK,0.5481526851654053,0.2624355554580688,0.54701167345047,0.227383404970169,20251106142255
20251106142332_TOP,conn1,20251106142332_TOP.png,OK,0.5408074855804443,0.2750925123691559,0.5053175091743469,0.2094773799180984,20251106142332
20251106142408_TOP,conn1,20251106142408_TOP.png,OK,0.5665635466575623,0.2726487219333648,0.522077202796936,0.2138435989618301,20251106142408
20251106142445_TOP,conn1,20251106142445_TOP.png,OK,0.5462758541107178,0.2653563618659973,0.5030500292778015,0.2179757803678512,20251106142445
20251106142521_TOP,conn1,20251106142521_TOP.png,OK,0.5426163077354431,0.2737683653831482,0.467706024646759,0.1945341229438781,20251106142521
20251106142557_TOP,conn1,20251106142557_TOP.png,OK,0.5547248721122742,0.2800332307815552,0.5389129519462585,0.2268447130918502,20251106142557
20251106142633_TOP,conn1,20251106142633_TOP.png,OK,0.5461028814315796,0.2828443944454193,0.5505819916725159,0.2258636653423309,20251106142633
20251106142709_TOP,conn1,20251106142709_TOP.png,OK,0.5467627048492432,0.2708512544631958,0.5304511785507202,0.216001808643341,20251106142709
20251106142745_TOP,conn1,20251106142745_TOP.png,OK,0.534882128238678,0.273540049791336,0.5188397765159607,0.2334588915109634,20251106142745
20251106164243_TOP,conn1,20251106164243_TOP.png,OK,0.5757838487625122,0.2765360176563263,0.52280592918396,0.2364097386598587,20251106164243
20251106164318_TOP,conn1,20251106164318_TOP.png,OK,0.5514950156211853,0.2671883702278137,0.5413783192634583,0.2314512878656387,20251106164318
20251106164354_TOP,conn1,20251106164354_TOP.png,OK,0.5521296858787537,0.2595112025737762,0.534059464931488,0.2171041816473007,20251106164354
20251106164433_TOP,conn1,20251106164433_TOP.png,OK,0.5501369833946228,0.2726435661315918,0.5291260480880737,0.2243555337190628,20251106164433
20251106164507_TOP,conn1,20251106164507_TOP.png,OK,0.5377384424209595,0.2566737830638885,0.5162866115570068,0.2038353234529495,20251106164507
20251106164545_TOP,conn1,20251106164545_TOP.png,OK,0.5491172075271606,0.2640018761157989,0.5331787467002869,0.2124628573656082,20251106164545
20251106164620_TOP,conn1,20251106164620_TOP.png,KO,0.5868373513221741,0.2807013988494873,0.6235648393630981,0.2774472534656524,20251106164620
20251106164656_TOP,conn1,20251106164656_TOP.png,OK,0.5380107164382935,0.2773922979831695,0.4364108443260193,0.2433799356222152,20251106164656
20251106164732_TOP,conn1,20251106164732_TOP.png,OK,0.5499775409698486,0.2706017792224884,0.4780040979385376,0.2076625674962997,20251106164732
20251106164808_TOP,conn1,20251106164808_TOP.png,OK,0.5656887292861938,0.2640693485736847,0.5145551562309265,0.2073846757411956,20251106164808
20251106164844_TOP,conn1,20251106164844_TOP.png,OK,0.5316850543022156,0.2675527930259704,0.4622640907764435,0.2305581122636795,20251106164844
20251106164921_TOP,conn1,20251106164921_TOP.png,OK,0.5503737330436707,0.2725773751735687,0.5129364728927612,0.2146950811147689,20251106164921
20251106164957_TOP,conn1,20251106164957_TOP.png,OK,0.5559026002883911,0.2682921290397644,0.5305835604667664,0.2218947112560272,20251106164957
20251106165034_TOP,conn1,20251106165034_TOP.png,OK,0.5811527371406555,0.2797653675079345,0.565403163433075,0.2292579859495163,20251106165034
20251106165110_TOP,conn1,20251106165110_TOP.png,OK,0.5485476851463318,0.2715116143226623,0.526009202003479,0.2390377968549728,20251106165110
20251106165146_TOP,conn1,20251106165146_TOP.png,OK,0.5311005711555481,0.277035504579544,0.4871631562709808,0.2424468100070953,20251106165146
20251106165224_TOP,conn1,20251106165224_TOP.png,OK,0.5594773292541504,0.2729687690734863,0.5553895235061646,0.223447099328041,20251106165224
20251106165259_TOP,conn1,20251106165259_TOP.png,OK,0.5633085370063782,0.26811283826828,0.5672211050987244,0.229193314909935,20251106165259
20251106165335_TOP,conn1,20251106165335_TOP.png,OK,0.5435002446174622,0.2614858448505401,0.4701111316680908,0.2259590923786163,20251106165335
20251106165411_TOP,conn1,20251106165411_TOP.png,OK,0.5531935095787048,0.2714532613754272,0.535912811756134,0.2309932112693786,20251106165411
20251106165448_TOP,conn1,20251106165448_TOP.png,OK,0.5396177172660828,0.2792258262634277,0.4566871523857116,0.2302655130624771,20251106165448
20251106165523_TOP,conn1,20251106165523_TOP.png,OK,0.5490382313728333,0.2609559595584869,0.5637215971946716,0.2226350158452987,20251106165523
20251106165601_TOP,conn1,20251106165601_TOP.png,OK,0.5452092289924622,0.2688733637332916,0.5619730949401855,0.2202833294868469,20251106165601
20251106165638_TOP,conn1,20251106165638_TOP.png,OK,0.5671557784080505,0.2778132855892181,0.5831603407859802,0.212755411863327,20251106165638
20251106165714_TOP,conn1,20251106165714_TOP.png,OK,0.5766599774360657,0.2763050198554992,0.5616952776908875,0.23367440700531,20251106165714
20251106165750_TOP,conn1,20251106165750_TOP.png,OK,0.5555042028427124,0.2720636427402496,0.511426568031311,0.2237276881933212,20251106165750
20251106165826_TOP,conn1,20251106165826_TOP.png,OK,0.5505706071853638,0.2716077268123626,0.5314289331436157,0.2392351478338241,20251106165826
20251106165901_TOP,conn1,20251106165901_TOP.png,OK,0.5567116141319275,0.2760354280471802,0.5484232306480408,0.2297912687063217,20251106165901
20251106165939_TOP,conn1,20251106165939_TOP.png,OK,0.5453747510910034,0.2714748382568359,0.5046883225440979,0.228218987584114,20251106165939
20251106110559_TOP,conn2,20251106110559_TOP.png,OK,0.4731144309043884,0.2722097039222717,0.4350875318050384,0.230251207947731,20251106110559
20251106110633_TOP,conn2,20251106110633_TOP.png,OK,0.469207763671875,0.2703180611133575,0.4334519505500793,0.2418943792581558,20251106110633
20251106110712_TOP,conn2,20251106110712_TOP.png,OK,0.4585743844509125,0.2719480097293854,0.4226845502853393,0.2065543085336685,20251106110712
20251106110746_TOP,conn2,20251106110746_TOP.png,OK,0.4814381599426269,0.2742480933666229,0.4275657534599304,0.2448548078536987,20251106110746
20251106110824_TOP,conn2,20251106110824_TOP.png,OK,0.466194748878479,0.281684398651123,0.4238256216049194,0.2316908091306686,20251106110824
20251106110900_TOP,conn2,20251106110900_TOP.png,OK,0.4730922877788543,0.2692421078681946,0.4484119117259979,0.2473116070032119,20251106110900
20251106110939_TOP,conn2,20251106110939_TOP.png,OK,0.4729819297790527,0.2650685608386993,0.4530220627784729,0.2477057576179504,20251106110939
20251106111015_TOP,conn2,20251106111015_TOP.png,OK,0.4738703370094299,0.272822231054306,0.4466697573661804,0.252369076013565,20251106111015
20251106111050_TOP,conn2,20251106111050_TOP.png,OK,0.4787641763687134,0.2701700925827026,0.4797003269195556,0.2689559161663055,20251106111050
20251106111126_TOP,conn2,20251106111126_TOP.png,OK,0.4564301371574402,0.2744724154472351,0.4436952471733093,0.2597004175186157,20251106111126
20251106111204_TOP,conn2,20251106111204_TOP.png,OK,0.462297648191452,0.2725689113140106,0.4174552261829376,0.2278419137001037,20251106111204
20251106111239_TOP,conn2,20251106111239_TOP.png,OK,0.4618754684925079,0.2671991288661957,0.4219451546669006,0.2122403532266616,20251106111239
20251106111316_TOP,conn2,20251106111316_TOP.png,OK,0.4732430279254913,0.2732039093971252,0.4299637377262115,0.2335844784975052,20251106111316
20251106111352_TOP,conn2,20251106111352_TOP.png,OK,0.4620584547519684,0.2713698148727417,0.4142386615276336,0.2269479036331176,20251106111352
20251106111429_TOP,conn2,20251106111429_TOP.png,OK,0.4715043604373932,0.2699026763439178,0.477679431438446,0.2851719260215759,20251106111429
20251106111505_TOP,conn2,20251106111505_TOP.png,OK,0.4686201214790344,0.2656665742397308,0.3996202051639557,0.2291822582483291,20251106111505
20251106111542_TOP,conn2,20251106111542_TOP.png,OK,0.4747869074344635,0.2703957855701446,0.4397551119327545,0.2346155643463134,20251106111542
20251106111617_TOP,conn2,20251106111617_TOP.png,OK,0.4675919115543365,0.274157166481018,0.4229304492473602,0.2465368658304214,20251106111617
20251106111653_TOP,conn2,20251106111653_TOP.png,OK,0.4575355648994446,0.2640048265457153,0.4388440549373626,0.2201942354440689,20251106111653
20251106111729_TOP,conn2,20251106111729_TOP.png,OK,0.4814328551292419,0.2722751200199127,0.4779548346996307,0.2700869739055633,20251106111729
20251106111808_TOP,conn2,20251106111808_TOP.png,OK,0.4785301387310028,0.2741229236125946,0.4502262473106384,0.2525208294391632,20251106111808
20251106111842_TOP,conn2,20251106111842_TOP.png,OK,0.4682279825210571,0.2658920586109161,0.4510290622711181,0.2428595721721649,20251106111842
20251106111918_TOP,conn2,20251106111918_TOP.png,OK,0.4796952307224273,0.2800163328647613,0.4314097464084625,0.2353648543357849,20251106111918
20251106111955_TOP,conn2,20251106111955_TOP.png,OK,0.4642039537429809,0.2712810635566711,0.4643031358718872,0.2384383529424667,20251106111955
